Timestamp,Event,Details,Capital
2025-05-02T13:08:56.506Z,Signal,"Insufficienti candele anchor (100)",10011.14
2025-05-02T13:08:56.510Z,SaveCandles,"Salvate 376 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10011.14
2025-05-02T13:08:56.510Z,Signal,"CVD check, prevVolume=2.56, currVolume=26.34",10011.14
2025-05-02T13:08:56.510Z,Signal,"Insufficienti candele anchor (100)",10011.14
2025-05-02T13:08:56.513Z,SaveCandles,"Salvate 377 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10011.14
2025-05-02T13:08:56.513Z,Signal,"CVD check, prevVolume=-6.89, currVolume=-7.34",10011.14
2025-05-02T13:08:56.513Z,Signal,"Insufficienti candele anchor (100)",10011.14
2025-05-02T13:08:56.516Z,SaveCandles,"Salvate 378 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10011.14
2025-05-02T13:08:56.516Z,Signal,"CVD check, prevVolume=26.34, currVolume=-12.20",10011.14
2025-05-02T13:08:56.516Z,Signal,"Insufficienti candele anchor (100)",10011.14
2025-05-02T13:08:56.519Z,SaveCandles,"Salvate 379 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10011.14
2025-05-02T13:08:56.519Z,Signal,"CVD check, prevVolume=-7.34, currVolume=-20.98",10011.14
2025-05-02T13:08:56.519Z,Signal,"Insufficienti candele anchor (100)",10011.14
2025-05-02T13:08:56.523Z,SaveCandles,"Salvate 380 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10011.14
2025-05-02T13:08:56.523Z,Signal,"CVD check, prevVolume=-12.20, currVolume=-2.78",10011.14
2025-05-02T13:08:56.523Z,Signal,"Insufficienti candele anchor (100)",10011.14
2025-05-02T13:08:56.527Z,SaveCandles,"Salvate 381 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10011.14
2025-05-02T13:08:56.527Z,Signal,"CVD check, prevVolume=-20.98, currVolume=-22.12",10011.14
2025-05-02T13:08:56.527Z,Signal,"Insufficienti candele anchor (100)",10011.14
2025-05-02T13:08:56.530Z,SaveCandles,"Salvate 382 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10011.14
2025-05-02T13:08:56.530Z,Signal,"CVD check, prevVolume=-2.78, currVolume=-1.11",10011.14
2025-05-02T13:08:56.530Z,Signal,"Insufficienti candele anchor (100)",10011.14
2025-05-02T13:08:56.531Z,SL,"Prezzo=97001.80, perdita=1.30",10009.84
2025-05-02T13:08:56.534Z,SaveCandles,"Salvate 383 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.534Z,Signal,"CVD check, prevVolume=-22.12, currVolume=-41.69",10009.84
2025-05-02T13:08:56.534Z,Signal,"Nessun CVD, prevVolume=-22.12, currVolume=-41.69",10009.84
2025-05-02T13:08:56.538Z,SaveCandles,"Salvate 384 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.538Z,Signal,"CVD check, prevVolume=-1.11, currVolume=-19.90",10009.84
2025-05-02T13:08:56.538Z,Signal,"Nessun CVD, prevVolume=-1.11, currVolume=-19.90",10009.84
2025-05-02T13:08:56.541Z,SaveCandles,"Salvate 385 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.541Z,Signal,"CVD check, prevVolume=-41.69, currVolume=-21.70",10009.84
2025-05-02T13:08:56.541Z,Signal,"Nessun CVD, prevVolume=-41.69, currVolume=-21.70",10009.84
2025-05-02T13:08:56.544Z,SaveCandles,"Salvate 386 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.544Z,Signal,"CVD check, prevVolume=-19.90, currVolume=0.88",10009.84
2025-05-02T13:08:56.544Z,Signal,"Bullish CVD su TF 3m, lastVolume=0.88",10009.84
2025-05-02T13:08:56.544Z,FVG,"Check: ATR=28.54, fvgSensitivity=0.20, Threshold=5.71",10009.84
2025-05-02T13:08:56.544Z,FVG,"Non rilevato, condizioni non soddisfatte",10009.84
2025-05-02T13:08:56.547Z,SaveCandles,"Salvate 387 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.547Z,Signal,"CVD check, prevVolume=-21.70, currVolume=-18.82",10009.84
2025-05-02T13:08:56.547Z,Signal,"Nessun CVD, prevVolume=-21.70, currVolume=-18.82",10009.84
2025-05-02T13:08:56.547Z,FVG,"Check: ATR=26.33, fvgSensitivity=0.20, Threshold=5.27",10009.84
2025-05-02T13:08:56.548Z,FVG,"Bearish confermato, top=96970.00, bottom=96956.60, size=13.40",10009.84
2025-05-02T13:08:56.551Z,SaveCandles,"Salvate 388 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.551Z,Signal,"CVD check, prevVolume=0.88, currVolume=-18.52",10009.84
2025-05-02T13:08:56.551Z,Signal,"Bearish CVD su TF 3m, lastVolume=-18.52",10009.84
2025-05-02T13:08:56.551Z,FVG,"Check: ATR=26.65, fvgSensitivity=0.20, Threshold=5.33",10009.84
2025-05-02T13:08:56.551Z,FVG,"Bearish confermato, top=96955.00, bottom=96936.70, size=18.30",10009.84
2025-05-02T13:08:56.551Z,FVG,"Bearish confermato, top=96955.00, bottom=96936.70, size=18.30",10009.84
2025-05-02T13:08:56.552Z,Entry,"Short, prezzo=96900.00, size=0.007411, SL=97039.38, TP=96820.55",10009.84
2025-05-02T13:08:56.555Z,SaveCandles,"Salvate 389 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.555Z,Signal,"CVD check, prevVolume=-18.82, currVolume=-45.58",10009.84
2025-05-02T13:08:56.555Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.558Z,SaveCandles,"Salvate 390 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.558Z,Signal,"CVD check, prevVolume=-18.52, currVolume=37.96",10009.84
2025-05-02T13:08:56.558Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.563Z,SaveCandles,"Salvate 391 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.564Z,Signal,"CVD check, prevVolume=-45.58, currVolume=-1.20",10009.84
2025-05-02T13:08:56.564Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.568Z,SaveCandles,"Salvate 392 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.569Z,Signal,"CVD check, prevVolume=37.96, currVolume=-1.83",10009.84
2025-05-02T13:08:56.569Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.572Z,SaveCandles,"Salvate 393 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.572Z,Signal,"CVD check, prevVolume=-1.20, currVolume=14.17",10009.84
2025-05-02T13:08:56.572Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.575Z,SaveCandles,"Salvate 394 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.576Z,Signal,"CVD check, prevVolume=-1.83, currVolume=-18.95",10009.84
2025-05-02T13:08:56.576Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.579Z,SaveCandles,"Salvate 395 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.579Z,Signal,"CVD check, prevVolume=14.17, currVolume=-16.95",10009.84
2025-05-02T13:08:56.579Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.582Z,SaveCandles,"Salvate 396 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.583Z,Signal,"CVD check, prevVolume=-18.95, currVolume=12.81",10009.84
2025-05-02T13:08:56.583Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.585Z,SaveCandles,"Salvate 397 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.585Z,Signal,"CVD check, prevVolume=-16.95, currVolume=11.90",10009.84
2025-05-02T13:08:56.586Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.589Z,SaveCandles,"Salvate 398 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.589Z,Signal,"CVD check, prevVolume=12.81, currVolume=-25.65",10009.84
2025-05-02T13:08:56.589Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.592Z,SaveCandles,"Salvate 399 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.592Z,Signal,"CVD check, prevVolume=11.90, currVolume=-3.17",10009.84
2025-05-02T13:08:56.592Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.595Z,SaveCandles,"Salvate 400 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.595Z,Signal,"CVD check, prevVolume=-25.65, currVolume=23.03",10009.84
2025-05-02T13:08:56.595Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.598Z,SaveCandles,"Salvate 401 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.599Z,Signal,"CVD check, prevVolume=-3.17, currVolume=26.89",10009.84
2025-05-02T13:08:56.599Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.602Z,SaveCandles,"Salvate 402 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.602Z,Signal,"CVD check, prevVolume=23.03, currVolume=-26.59",10009.84
2025-05-02T13:08:56.602Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.605Z,SaveCandles,"Salvate 403 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.605Z,Signal,"CVD check, prevVolume=26.89, currVolume=2.12",10009.84
2025-05-02T13:08:56.605Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.609Z,SaveCandles,"Salvate 404 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.609Z,Signal,"CVD check, prevVolume=-26.59, currVolume=8.17",10009.84
2025-05-02T13:08:56.609Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.613Z,SaveCandles,"Salvate 405 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.613Z,Signal,"CVD check, prevVolume=2.12, currVolume=-9.19",10009.84
2025-05-02T13:08:56.613Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.617Z,SaveCandles,"Salvate 406 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.617Z,Signal,"CVD check, prevVolume=8.17, currVolume=-5.66",10009.84
2025-05-02T13:08:56.617Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.621Z,SaveCandles,"Salvate 407 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.621Z,Signal,"CVD check, prevVolume=-9.19, currVolume=3.48",10009.84
2025-05-02T13:08:56.621Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.624Z,SaveCandles,"Salvate 408 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.624Z,Signal,"CVD check, prevVolume=-5.66, currVolume=-5.78",10009.84
2025-05-02T13:08:56.624Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.627Z,SaveCandles,"Salvate 409 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.627Z,Signal,"CVD check, prevVolume=3.48, currVolume=6.05",10009.84
2025-05-02T13:08:56.628Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.631Z,SaveCandles,"Salvate 410 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.631Z,Signal,"CVD check, prevVolume=-5.78, currVolume=1.95",10009.84
2025-05-02T13:08:56.631Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.634Z,SaveCandles,"Salvate 411 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.634Z,Signal,"CVD check, prevVolume=6.05, currVolume=1.64",10009.84
2025-05-02T13:08:56.634Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.638Z,SaveCandles,"Salvate 412 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.638Z,Signal,"CVD check, prevVolume=1.95, currVolume=25.26",10009.84
2025-05-02T13:08:56.638Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.641Z,SaveCandles,"Salvate 413 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.641Z,Signal,"CVD check, prevVolume=1.64, currVolume=-50.29",10009.84
2025-05-02T13:08:56.641Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.644Z,SaveCandles,"Salvate 414 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.644Z,Signal,"CVD check, prevVolume=25.26, currVolume=0.20",10009.84
2025-05-02T13:08:56.644Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.647Z,SaveCandles,"Salvate 415 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.647Z,Signal,"CVD check, prevVolume=-50.29, currVolume=2.53",10009.84
2025-05-02T13:08:56.647Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.651Z,SaveCandles,"Salvate 416 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.651Z,Signal,"CVD check, prevVolume=0.20, currVolume=8.22",10009.84
2025-05-02T13:08:56.651Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.655Z,SaveCandles,"Salvate 417 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.655Z,Signal,"CVD check, prevVolume=2.53, currVolume=25.71",10009.84
2025-05-02T13:08:56.655Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.658Z,SaveCandles,"Salvate 418 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.659Z,Signal,"CVD check, prevVolume=8.22, currVolume=5.92",10009.84
2025-05-02T13:08:56.659Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.664Z,SaveCandles,"Salvate 419 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.665Z,Signal,"CVD check, prevVolume=25.71, currVolume=-7.02",10009.84
2025-05-02T13:08:56.665Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.668Z,SaveCandles,"Salvate 420 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.668Z,Signal,"CVD check, prevVolume=5.92, currVolume=6.66",10009.84
2025-05-02T13:08:56.668Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.676Z,SaveCandles,"Salvate 421 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.676Z,Signal,"CVD check, prevVolume=-7.02, currVolume=7.41",10009.84
2025-05-02T13:08:56.676Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.682Z,SaveCandles,"Salvate 422 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.682Z,Signal,"CVD check, prevVolume=6.66, currVolume=-0.45",10009.84
2025-05-02T13:08:56.682Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.685Z,SaveCandles,"Salvate 423 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.685Z,Signal,"CVD check, prevVolume=7.41, currVolume=-15.60",10009.84
2025-05-02T13:08:56.685Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.689Z,SaveCandles,"Salvate 424 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.689Z,Signal,"CVD check, prevVolume=-0.45, currVolume=2.03",10009.84
2025-05-02T13:08:56.689Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.693Z,SaveCandles,"Salvate 425 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.693Z,Signal,"CVD check, prevVolume=-15.60, currVolume=-2.91",10009.84
2025-05-02T13:08:56.693Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.697Z,SaveCandles,"Salvate 426 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.697Z,Signal,"CVD check, prevVolume=2.03, currVolume=-1.02",10009.84
2025-05-02T13:08:56.697Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.700Z,SaveCandles,"Salvate 427 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.701Z,Signal,"CVD check, prevVolume=-2.91, currVolume=-7.81",10009.84
2025-05-02T13:08:56.701Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.704Z,SaveCandles,"Salvate 428 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.704Z,Signal,"CVD check, prevVolume=-1.02, currVolume=-4.87",10009.84
2025-05-02T13:08:56.704Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.708Z,SaveCandles,"Salvate 429 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.709Z,Signal,"CVD check, prevVolume=-7.81, currVolume=-2.71",10009.84
2025-05-02T13:08:56.709Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.711Z,SaveCandles,"Salvate 430 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10009.84
2025-05-02T13:08:56.712Z,Signal,"CVD check, prevVolume=-4.87, currVolume=-18.56",10009.84
2025-05-02T13:08:56.712Z,Signal,"Insufficienti candele anchor (100)",10009.84
2025-05-02T13:08:56.712Z,TP,"Prezzo=96820.00, profitto=0.59",10010.43
2025-05-02T13:08:56.715Z,SaveCandles,"Salvate 431 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.715Z,Signal,"CVD check, prevVolume=-2.71, currVolume=-2.05",10010.43
2025-05-02T13:08:56.715Z,Signal,"Nessun CVD, prevVolume=-2.71, currVolume=-2.05",10010.43
2025-05-02T13:08:56.719Z,SaveCandles,"Salvate 432 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.719Z,Signal,"CVD check, prevVolume=-18.56, currVolume=-16.01",10010.43
2025-05-02T13:08:56.719Z,Signal,"Nessun CVD, prevVolume=-18.56, currVolume=-16.01",10010.43
2025-05-02T13:08:56.723Z,SaveCandles,"Salvate 433 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.723Z,Signal,"CVD check, prevVolume=-2.05, currVolume=-329.01",10010.43
2025-05-02T13:08:56.723Z,Signal,"Nessun CVD, prevVolume=-2.05, currVolume=-329.01",10010.43
2025-05-02T13:08:56.727Z,SaveCandles,"Salvate 434 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.727Z,Signal,"CVD check, prevVolume=-16.01, currVolume=-11.52",10010.43
2025-05-02T13:08:56.727Z,Signal,"Nessun CVD, prevVolume=-16.01, currVolume=-11.52",10010.43
2025-05-02T13:08:56.731Z,SaveCandles,"Salvate 435 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.731Z,Signal,"CVD check, prevVolume=-329.01, currVolume=-2.61",10010.43
2025-05-02T13:08:56.731Z,Signal,"Nessun CVD, prevVolume=-329.01, currVolume=-2.61",10010.43
2025-05-02T13:08:56.734Z,SaveCandles,"Salvate 436 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.734Z,Signal,"CVD check, prevVolume=-11.52, currVolume=-0.18",10010.43
2025-05-02T13:08:56.734Z,Signal,"Nessun CVD, prevVolume=-11.52, currVolume=-0.18",10010.43
2025-05-02T13:08:56.739Z,SaveCandles,"Salvate 437 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.739Z,Signal,"CVD check, prevVolume=-2.61, currVolume=-3.76",10010.43
2025-05-02T13:08:56.739Z,Signal,"Nessun CVD, prevVolume=-2.61, currVolume=-3.76",10010.43
2025-05-02T13:08:56.742Z,SaveCandles,"Salvate 438 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.743Z,Signal,"CVD check, prevVolume=-0.18, currVolume=3.48",10010.43
2025-05-02T13:08:56.743Z,Signal,"Bullish CVD su TF 3m, lastVolume=3.48",10010.43
2025-05-02T13:08:56.743Z,FVG,"Check: ATR=25.05, fvgSensitivity=0.20, Threshold=5.01",10010.43
2025-05-02T13:08:56.743Z,FVG,"Bearish scartato, size=2.60 < threshold=5.01 ",10010.43
2025-05-02T13:08:56.743Z,FVG,"Non rilevato, condizioni non soddisfatte",10010.43
2025-05-02T13:08:56.746Z,SaveCandles,"Salvate 439 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.746Z,Signal,"CVD check, prevVolume=-3.76, currVolume=3.86",10010.43
2025-05-02T13:08:56.746Z,Signal,"Bullish CVD su TF 3m, lastVolume=3.86",10010.43
2025-05-02T13:08:56.746Z,FVG,"Check: ATR=24.09, fvgSensitivity=0.20, Threshold=4.82",10010.43
2025-05-02T13:08:56.746Z,FVG,"Non rilevato, condizioni non soddisfatte",10010.43
2025-05-02T13:08:56.749Z,SaveCandles,"Salvate 440 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.749Z,Signal,"CVD check, prevVolume=3.48, currVolume=1.03",10010.43
2025-05-02T13:08:56.750Z,Signal,"Nessun CVD, prevVolume=3.48, currVolume=1.03",10010.43
2025-05-02T13:08:56.750Z,FVG,"Check: ATR=23.06, fvgSensitivity=0.20, Threshold=4.61",10010.43
2025-05-02T13:08:56.750Z,FVG,"Non rilevato, condizioni non soddisfatte",10010.43
2025-05-02T13:08:56.753Z,SaveCandles,"Salvate 441 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10010.43
2025-05-02T13:08:56.753Z,Signal,"CVD check, prevVolume=3.86, currVolume=0.89",10010.43
